,TotalFlow(m3),TotalRunoff(m3),TotalMass(kg),TotalConc(ug/L),BenthicConc(ug/L)
2000-02-08,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-09,5293.4814453125,4416.3232421875,1603.310791015625,302883.96875,0.0
2000-02-10,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-11,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-12,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-13,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-14,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-15,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-16,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-17,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-18,137594.484375,136717.328125,106066.2890625,770861.5,0.0
2000-02-19,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-20,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-21,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-22,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-23,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-24,4867.72314453125,3990.56494140625,1431.7366943359375,294128.59375,0.0
2000-02-25,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-26,39088.48046875,38211.3203125,31311.04296875,801030.0,0.0
2000-02-27,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-28,877.1583862304688,0.0,0.0,0.0,0.0
2000-02-29,877.1583862304688,0.0,0.0,0.0,0.0
2000-03-01,14794.4833984375,3842.30810546875,1588.861328125,107395.53125,0.0
2000-03-02,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-03,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-04,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-05,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-06,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-07,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-08,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-09,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-10,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-11,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-12,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-13,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-14,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-15,10957.68359375,5.508771896362305,0.849198579788208,77.49800109863281,0.0
2000-03-16,41434.86328125,30482.6875,18642.017578125,449911.40625,0.0
2000-03-17,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-18,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-19,11520.3154296875,568.1409301757812,148.04495239257812,12850.7724609375,0.0
2000-03-20,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-21,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-22,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-23,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-24,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-25,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-26,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-27,11500.775390625,548.6007080078125,148.64193725585938,12924.5146484375,0.0
2000-03-28,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-29,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-30,10952.1748046875,0.0,0.0,0.0,0.0
2000-03-31,10952.1748046875,0.0,0.0,0.0,0.0
2000-04-01,32369.537109375,0.0,0.0,0.0,0.0
2000-04-02,32369.537109375,0.0,0.0,0.0,0.0
2000-04-03,32369.537109375,0.0,0.0,0.0,0.0
2000-04-04,32369.537109375,0.0,0.0,0.0,0.0
2000-04-05,32369.537109375,0.0,0.0,0.0,0.0
2000-04-06,32369.537109375,0.0,0.0,0.0,0.0
2000-04-07,32369.537109375,0.0,0.0,0.0,0.0
2000-04-08,32369.537109375,0.0,0.0,0.0,0.0
2000-04-09,32369.537109375,0.0,0.0,0.0,0.0
2000-04-10,32369.537109375,0.0,0.0,0.0,0.0
2000-04-11,32369.537109375,0.0,0.0,0.0,0.0
2000-04-12,32369.537109375,0.0,0.0,0.0,0.0
2000-04-13,32369.537109375,0.0,0.0,0.0,0.0
2000-04-14,32369.537109375,0.0,0.0,0.0,0.0
2000-04-15,32369.537109375,0.0,0.0,0.0,0.0
2000-04-16,32369.537109375,0.0,0.0,0.0,0.0
2000-04-17,32369.537109375,0.0,0.0,0.0,0.0
2000-04-18,32369.537109375,0.0,0.0,0.0,0.0
2000-04-19,32369.537109375,0.0,0.0,0.0,0.0
2000-04-20,34838.0546875,2468.516845703125,796.917236328125,22874.908203125,0.0
2000-04-21,32385.96484375,16.428834915161133,1.9100439548492432,58.97751998901367,0.0
2000-04-22,32369.537109375,0.0,0.0,0.0,0.0
2000-04-23,32369.537109375,0.0,0.0,0.0,0.0
2000-04-24,32369.537109375,0.0,0.0,0.0,0.0
2000-04-25,32369.537109375,0.0,0.0,0.0,0.0
2000-04-26,32369.537109375,0.0,0.0,0.0,0.0
2000-04-27,32405.57421875,36.038150787353516,4.063899040222168,125.40740966796875,0.0
2000-04-28,32369.537109375,0.0,0.0,0.0,0.0
2000-04-29,32369.537109375,0.0,0.0,0.0,0.0
2000-04-30,32369.537109375,0.0,0.0,0.0,0.0
2000-05-01,28288.640625,0.0,0.0,0.0,0.0
2000-05-02,28288.640625,0.0,0.0,0.0,0.0
2000-05-03,28288.640625,0.0,0.0,0.0,0.0
2000-05-04,28288.640625,0.0,0.0,0.0,0.0
2000-05-05,28288.640625,0.0,0.0,0.0,0.0
2000-05-06,28288.640625,0.0,0.0,0.0,0.0
2000-05-07,28288.640625,0.0,0.0,0.0,0.0
2000-05-08,28288.640625,0.0,0.0,0.0,0.0
2000-05-09,43090.859375,14802.21875,6532.58837890625,151600.328125,0.0035192114301025867
2000-05-10,33449.52734375,5160.88623046875,1630.965087890625,48758.98828125,0.010303539223968983
2000-05-11,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-12,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-13,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-14,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-15,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-16,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-17,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-18,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-19,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-20,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-21,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-22,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-23,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-24,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-25,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-26,28288.640625,0.0,0.0,0.0,0.010303539223968983
2000-05-27,116450.6640625,88162.0234375,52710.40234375,452641.5,0.004724304657429457
2000-05-28,28288.640625,0.0,0.0,0.0,0.004724304657429457
2000-05-29,28288.640625,0.0,0.0,0.0,0.004724304657429457
2000-05-30,28288.640625,0.0,0.0,0.0,0.004724304657429457
2000-05-31,28288.640625,0.0,0.0,0.0,0.004724304657429457
2000-06-01,26872.0703125,0.0,0.0,0.0,0.004724304657429457
2000-06-02,26872.0703125,0.0,0.0,0.0,0.004724304657429457
2000-06-03,26872.0703125,0.0,0.0,0.0,0.004724304657429457
2000-06-04,27096.78515625,224.7143096923828,36.45096969604492,1345.2138671875,0.004724304657429457
2000-06-05,69502.9921875,42630.921875,18926.408203125,272310.6875,0.004182137083262205
2000-06-06,26872.0703125,0.0,0.0,0.0,0.004182137083262205
2000-06-07,26872.0703125,0.0,0.0,0.0,0.004182137083262205
2000-06-08,26872.0703125,0.0,0.0,0.0,0.004182137083262205
2000-06-09,26872.0703125,0.0,0.0,0.0,0.004182137083262205
2000-06-10,26872.0703125,0.0,0.0,0.0,0.004182137083262205
2000-06-11,26916.876953125,44.80631637573242,77.96240997314453,2896.41357421875,0.02098415233194828
2000-06-12,30096.939453125,3224.8681640625,790.0017700195312,26248.576171875,0.0021330993622541428
2000-06-13,26872.0703125,0.0,0.0,0.0,0.0021330993622541428
2000-06-14,121772.0078125,94899.9375,57460.53125,471869.78125,0.006915518082678318
2000-06-15,35783.0703125,8911.0009765625,3881.9140625,108484.6484375,0.008869796060025692
2000-06-16,26872.0703125,0.0,0.0,0.0,0.008869796060025692
2000-06-17,27222.302734375,350.2319030761719,65.26412963867188,2397.45068359375,0.0022823605686426163
2000-06-18,26872.0703125,0.0,0.0,0.0,0.0022823605686426163
2000-06-19,26872.0703125,0.0,0.0,0.0,0.0022823605686426163
2000-06-20,26872.0703125,0.0,0.0,0.0,0.0022823605686426163
2000-06-21,34343.25,7471.1787109375,2102.6494140625,61224.53125,0.004375774413347244
2000-06-22,26872.0703125,0.0,0.0,0.0,0.004375774413347244
2000-06-23,26872.0703125,0.0,0.0,0.0,0.004375774413347244
2000-06-24,27373.412109375,501.3403625488281,107.65594482421875,3932.865478515625,0.004375774413347244
2000-06-25,125526.7890625,98654.71875,56161.33203125,447405.15625,0.007183450739830732
2000-06-26,142322.84375,115450.765625,96689.390625,679366.6875,0.015546632930636406
2000-06-27,26872.0703125,0.0,0.0,0.0,0.015546632930636406
2000-06-28,26872.0703125,0.0,0.0,0.0,0.015546632930636406
2000-06-29,26872.0703125,0.0,0.0,0.0,0.015546632930636406
2000-06-30,26872.0703125,0.0,0.0,0.0,0.015546632930636406
2000-07-01,11196.8330078125,0.0,0.0,0.0,0.015546632930636406
2000-07-02,11196.8330078125,0.0,0.0,0.0,0.015546632930636406
2000-07-03,18556.083984375,7359.2509765625,2632.582763671875,141871.671875,0.0057337963953614235
2000-07-04,11199.296875,2.4641566276550293,4.66871452331543,416.87567138671875,0.005265500862151384
2000-07-05,11197.080078125,0.2476809024810791,0.21446183323860168,19.153369903564453,0.012687375769019127
2000-07-06,11196.8330078125,0.0,0.0,0.0,0.012687375769019127
2000-07-07,11196.8330078125,0.0,0.0,0.0,0.012687375769019127
2000-07-08,11196.8330078125,0.0,0.0,0.0,0.012687375769019127
2000-07-09,11196.8330078125,0.0,0.0,0.0,0.012687375769019127
2000-07-10,11196.8330078125,0.0,0.0,0.0,0.012687375769019127
2000-07-11,11196.8330078125,0.0,0.0,0.0,0.012687375769019127
2000-07-12,11196.8330078125,0.0,0.0,0.0,0.012687375769019127
2000-07-13,11196.8330078125,0.0,0.0,0.0,0.012687375769019127
2000-07-14,11196.8330078125,0.0,0.0,0.0,0.012687375769019127
2000-07-15,11196.8330078125,0.0,0.0,0.0,0.012687375769019127
2000-07-16,11196.8330078125,0.0,0.0,0.0,0.012687375769019127
2000-07-17,11196.8330078125,0.0,0.0,0.0,0.012687375769019127
2000-07-18,11196.8330078125,0.0,0.0,0.0,0.012687375769019127
2000-07-19,39997.234375,28800.40234375,17051.39453125,426314.34375,0.03512277081608772
2000-07-20,11196.8330078125,0.0,0.0,0.0,0.03512277081608772
2000-07-21,11196.8330078125,0.0,0.0,0.0,0.03512277081608772
2000-07-22,11196.8330078125,0.0,0.0,0.0,0.03512277081608772
2000-07-23,11196.8330078125,0.0,0.0,0.0,0.03512277081608772
2000-07-24,11196.8330078125,0.0,0.0,0.0,0.03512277081608772
2000-07-25,11196.8330078125,0.0,0.0,0.0,0.03512277081608772
2000-07-26,11196.8330078125,0.0,0.0,0.0,0.03512277081608772
2000-07-27,11196.8330078125,0.0,0.0,0.0,0.03512277081608772
2000-07-28,11196.8330078125,0.0,0.0,0.0,0.03512277081608772
2000-07-29,18020.455078125,6823.6220703125,2364.271240234375,131199.3125,0.005569294095039368
2000-07-30,11196.8330078125,0.0,0.0,0.0,0.005569294095039368
2000-07-31,11196.8330078125,0.0,0.0,0.0,0.005569294095039368
2000-08-01,4833.2783203125,0.0,0.0,0.0,0.005569294095039368
2000-08-02,4833.2783203125,0.0,0.0,0.0,0.005569294095039368
2000-08-03,5065.126953125,231.84849548339844,69.22683715820312,13667.345703125,0.005569294095039368
2000-08-04,4833.2783203125,0.0,0.0,0.0,0.005569294095039368
2000-08-05,4833.2783203125,0.0,0.0,0.0,0.005569294095039368
2000-08-06,4833.2783203125,0.0,0.0,0.0,0.005569294095039368
2000-08-07,4833.2783203125,0.0,0.0,0.0,0.005569294095039368
2000-08-08,68747.546875,63914.26953125,35998.05078125,523626.6875,0.009451565332710743
2000-08-09,7429.279296875,2596.001220703125,1144.3192138671875,154028.296875,0.009961954317986965
2000-08-10,4833.2783203125,0.0,0.0,0.0,0.009961954317986965
2000-08-11,4833.2783203125,0.0,0.0,0.0,0.009961954317986965
2000-08-12,4833.2783203125,0.0,0.0,0.0,0.009961954317986965
2000-08-13,4833.2783203125,0.0,0.0,0.0,0.009961954317986965
2000-08-14,4833.2783203125,0.0,0.0,0.0,0.009961954317986965
2000-08-15,4833.2783203125,0.0,0.0,0.0,0.009961954317986965
2000-08-16,4833.2783203125,0.0,0.0,0.0,0.009961954317986965
2000-08-17,4833.2783203125,0.0,0.0,0.0,0.009961954317986965
2000-08-18,4834.6357421875,1.3573024272918701,2.8994932174682617,599.7335815429688,0.009961954317986965
2000-08-19,4833.2783203125,0.0,0.0,0.0,0.009961954317986965
2000-08-20,5040.7646484375,207.48626708984375,69.86426544189453,13859.8544921875,0.005006974097341299
2000-08-21,4833.2783203125,0.0,0.0,0.0,0.005006974097341299
2000-08-22,4833.2783203125,0.0,0.0,0.0,0.005006974097341299
2000-08-23,57123.15234375,52289.875,33391.5078125,584552.9375,0.033442623913288116
2000-08-24,5019.123046875,185.84486389160156,55.09040451049805,10976.1015625,0.004983244463801384
2000-08-25,4833.2783203125,0.0,0.0,0.0,0.004983244463801384
2000-08-26,4833.2783203125,0.0,0.0,0.0,0.004983244463801384
2000-08-27,4833.2783203125,0.0,0.0,0.0,0.004983244463801384
2000-08-28,4833.2783203125,0.0,0.0,0.0,0.004983244463801384
2000-08-29,4833.2783203125,0.0,0.0,0.0,0.004983244463801384
2000-08-30,4833.2783203125,0.0,0.0,0.0,0.004983244463801384
2000-08-31,4833.2783203125,0.0,0.0,0.0,0.004983244463801384
2000-09-01,382.9492492675781,0.0,0.0,0.0,0.004983244463801384
2000-09-02,382.9492492675781,0.0,0.0,0.0,0.004983244463801384
2000-09-03,382.9492492675781,0.0,0.0,0.0,0.004983244463801384
2000-09-04,382.9492492675781,0.0,0.0,0.0,0.004983244463801384
2000-09-05,382.9492492675781,0.0,0.0,0.0,0.004983244463801384
2000-09-06,382.9492492675781,0.0,0.0,0.0,0.004983244463801384
2000-09-07,382.9492492675781,0.0,0.0,0.0,0.004983244463801384
2000-09-08,382.9492492675781,0.0,0.0,0.0,0.004983244463801384
2000-09-09,382.9492492675781,0.0,0.0,0.0,0.004983244463801384
2000-09-10,382.9492492675781,0.0,0.0,0.0,0.004983244463801384
2000-09-11,382.9492492675781,0.0,0.0,0.0,0.004983244463801384
2000-09-12,8807.2080078125,8424.2587890625,6312.4443359375,716736.125,0.014943926595151424
2000-09-13,382.9492492675781,0.0,0.0,0.0,0.014943926595151424
2000-09-14,382.9492492675781,0.0,0.0,0.0,0.014943926595151424
2000-09-15,382.9492492675781,0.0,0.0,0.0,0.014943926595151424
2000-09-16,382.9492492675781,0.0,0.0,0.0,0.014943926595151424
2000-09-17,382.9492492675781,0.0,0.0,0.0,0.014943926595151424
2000-09-18,382.9492492675781,0.0,0.0,0.0,0.014943926595151424
2000-09-19,382.9492492675781,0.0,0.0,0.0,0.014943926595151424
2000-09-20,382.9492492675781,0.0,0.0,0.0,0.014943926595151424
2000-09-21,41553.47265625,41170.5234375,34888.80078125,839612.125,0.02045273594558239
2000-09-22,382.9492492675781,0.0,0.0,0.0,0.02045273594558239
2000-09-23,405.5554504394531,22.606191635131836,7.6192426681518555,18787.1796875,0.02045273594558239
2000-09-24,21028.60546875,20645.65625,16931.6640625,805172.9375,0.017693273723125458
2000-09-25,14735.3017578125,14352.3525390625,12075.0703125,819465.4375,0.016265448182821274
2000-09-26,382.9492492675781,0.0,0.0,0.0,0.016265448182821274
2000-09-27,382.9492492675781,0.0,0.0,0.0,0.016265448182821274
2000-09-28,382.9492492675781,0.0,0.0,0.0,0.016265448182821274
2000-09-29,382.9492492675781,0.0,0.0,0.0,0.016265448182821274
2000-09-30,382.9492492675781,0.0,0.0,0.0,0.016265448182821274
2000-10-01,0.0,0.0,0.0,0.0,0.016265448182821274
2000-10-02,0.0,0.0,0.0,0.0,0.016265448182821274
2000-10-03,0.0,0.0,0.0,0.0,0.016265448182821274
2000-10-04,9190.4619140625,9190.4619140625,4243.6533203125,461745.375,0.016265448182821274
2000-10-05,44429.140625,44429.140625,41687.890625,938300.625,0.030003884807229042
2000-10-06,31579.55859375,31579.55859375,16417.20703125,519868.15625,0.007805722299963236
2000-10-07,0.0,0.0,0.0,0.0,0.007805722299963236
2000-10-08,0.0,0.0,0.0,0.0,0.007805722299963236
2000-10-09,0.0,0.0,0.0,0.0,0.007805722299963236
2000-10-10,0.0,0.0,0.0,0.0,0.007805722299963236
2000-10-11,0.0,0.0,0.0,0.0,0.007805722299963236
2000-10-12,0.0,0.0,0.0,0.0,0.007805722299963236
2000-10-13,0.0,0.0,0.0,0.0,0.007805722299963236
2000-10-14,0.0,0.0,0.0,0.0,0.007805722299963236
2000-10-15,26235.67578125,26235.67578125,16437.75,626541.875,0.010650006122887135
2000-10-16,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-17,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-18,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-19,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-20,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-21,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-22,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-23,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-24,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-25,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-26,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-27,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-28,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-29,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-30,0.0,0.0,0.0,0.0,0.010650006122887135
2000-10-31,0.0,0.0,0.0,0.0,0.010650006122887135
2000-11-01,0.0,0.0,0.0,0.0,0.010650006122887135
2000-11-02,0.0,0.0,0.0,0.0,0.010650006122887135
2000-11-03,0.0,0.0,0.0,0.0,0.010650006122887135
2000-11-04,0.0,0.0,0.0,0.0,0.010650006122887135
2000-11-05,0.0,0.0,0.0,0.0,0.010650006122887135
2000-11-06,482.77264404296875,482.77264404296875,115.99608612060547,240270.625,0.004958617966622114
2000-11-07,30746.4140625,30746.4140625,20549.125,668342.1875,0.013091595843434334
2000-11-08,0.0,0.0,0.0,0.0,0.013091595843434334
2000-11-09,11206.4052734375,11206.4052734375,8637.5791015625,770771.625,0.01191675290465355
2000-11-10,0.0,0.0,0.0,0.0,0.01191675290465355
2000-11-11,0.0,0.0,0.0,0.0,0.01191675290465355
2000-11-12,12351.525390625,12351.525390625,6234.169921875,504728.75,0.013652966357767582
2000-11-13,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-14,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-15,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-16,375.42218017578125,375.42218017578125,92.6639404296875,246825.96875,0.013652966357767582
2000-11-17,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-18,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-19,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-20,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-21,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-22,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-23,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-24,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-25,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-26,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-27,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-28,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-29,0.0,0.0,0.0,0.0,0.013652966357767582
2000-11-30,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-01,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-02,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-03,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-04,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-05,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-06,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-07,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-08,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-09,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-10,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-11,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-12,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-13,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-14,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-15,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-16,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-17,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-18,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-19,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-20,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-21,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-22,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-23,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-24,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-25,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-26,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-27,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-28,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-29,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-30,0.0,0.0,0.0,0.0,0.013652966357767582
2000-12-31,0.0,0.0,0.0,0.0,0.013652966357767582
2001-01-01,0.0,0.0,0.0,0.0,0.013652966357767582
2001-01-02,0.0,0.0,0.0,0.0,0.013652966357767582
2001-01-03,0.0,0.0,0.0,0.0,0.013652966357767582
2001-01-04,0.0,0.0,0.0,0.0,0.013652966357767582
2001-01-05,0.0,0.0,0.0,0.0,0.013652966357767582
2001-01-06,0.0,0.0,0.0,0.0,0.013652966357767582
2001-01-07,0.0,0.0,0.0,0.0,0.013652966357767582
2001-01-08,0.0,0.0,0.0,0.0,0.013652966357767582
2001-01-09,0.0,0.0,0.0,0.0,0.013652966357767582
2001-01-10,0.0,0.0,0.0,0.0,0.013652966357767582
2001-01-11,0.0,0.0,0.0,0.0,0.013652966357767582
2001-01-12,0.0,0.0,0.0,0.0,0.013652966357767582
2001-01-13,0.0,0.0,0.0,0.0,0.013652966357767582
2001-01-14,50763.546875,50763.546875,32559.6328125,641397.9375,0.010688628070056438
2001-01-15,0.0,0.0,0.0,0.0,0.010688628070056438
2001-01-16,0.0,0.0,0.0,0.0,0.010688628070056438
2001-01-17,0.0,0.0,0.0,0.0,0.010688628070056438
2001-01-18,0.0,0.0,0.0,0.0,0.010688628070056438
2001-01-19,0.0,0.0,0.0,0.0,0.010688628070056438
2001-01-20,0.0,0.0,0.0,0.0,0.010688628070056438
2001-01-21,0.0,0.0,0.0,0.0,0.010688628070056438
2001-01-22,0.0,0.0,0.0,0.0,0.010688628070056438
2001-01-23,0.0,0.0,0.0,0.0,0.010688628070056438
2001-01-24,0.0,0.0,0.0,0.0,0.010688628070056438
2001-01-25,0.0,0.0,0.0,0.0,0.010688628070056438
2001-01-26,0.0,0.0,0.0,0.0,0.010688628070056438
2001-01-27,0.0,0.0,0.0,0.0,0.010688628070056438
2001-01-28,0.0,0.0,0.0,0.0,0.010688628070056438
2001-01-29,311474.8125,311474.8125,254765.46875,817932.8125,0.012810205109417439
2001-01-30,132560.84375,132560.84375,123788.828125,933826.5,0.01812361367046833
2001-01-31,0.0,0.0,0.0,0.0,0.01812361367046833
2001-02-01,877.1583862304688,0.0,0.0,0.0,0.01812361367046833
2001-02-02,877.1583862304688,0.0,0.0,0.0,0.01812361367046833
2001-02-03,877.1583862304688,0.0,0.0,0.0,0.01812361367046833
2001-02-04,877.1583862304688,0.0,0.0,0.0,0.01812361367046833
2001-02-05,877.1583862304688,0.0,0.0,0.0,0.01812361367046833
2001-02-06,877.1583862304688,0.0,0.0,0.0,0.01812361367046833
2001-02-07,877.1583862304688,0.0,0.0,0.0,0.01812361367046833
2001-02-08,877.1583862304688,0.0,0.0,0.0,0.01812361367046833
2001-02-09,287598.375,286721.21875,267878.84375,931433.75,0.015811283141374588
2001-02-10,877.1583862304688,0.0,0.0,0.0,0.015811283141374588
2001-02-11,877.1583862304688,0.0,0.0,0.0,0.015811283141374588
2001-02-12,877.1583862304688,0.0,0.0,0.0,0.015811283141374588
