,TotalFlow(m3),TotalRunoff(m3),TotalMass(kg),TotalConc(ug/L),BenthicConc(ug/L)
2000-02-09,4645.83447265625,4645.83447265625,2125.969970703125,457607.78125,0.0
2000-02-10,0.0,0.0,0.0,0.0,0.0
2000-02-11,0.0,0.0,0.0,0.0,0.0
2000-02-12,0.0,0.0,0.0,0.0,0.0
2000-02-13,0.0,0.0,0.0,0.0,0.0
2000-02-14,0.0,0.0,0.0,0.0,0.0
2000-02-15,0.0,0.0,0.0,0.0,0.0
2000-02-16,0.0,0.0,0.0,0.0,0.0
2000-02-17,0.0,0.0,0.0,0.0,0.0
2000-02-18,181810.4375,181810.4375,242003.25,1331074.625,0.0
2000-02-19,0.0,0.0,0.0,0.0,0.0
2000-02-20,0.0,0.0,0.0,0.0,0.0
2000-02-21,0.0,0.0,0.0,0.0,0.0
2000-02-22,0.0,0.0,0.0,0.0,0.0
2000-02-23,0.0,0.0,0.0,0.0,0.0
2000-02-24,4197.578125,4197.578125,1899.5823974609375,452542.46875,0.0
2000-02-25,0.0,0.0,0.0,0.0,0.0
2000-02-26,80385.6953125,80385.6953125,129998.6484375,1617186.375,0.0
2000-02-27,0.0,0.0,0.0,0.0,0.0
2000-02-28,0.0,0.0,0.0,0.0,0.0
2000-02-29,0.0,0.0,0.0,0.0,0.0
2000-03-01,9369.65234375,6162.6142578125,4657.84326171875,497120.1875,0.0
2000-03-02,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-03,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-04,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-05,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-06,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-07,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-08,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-09,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-10,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-11,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-12,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-13,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-14,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-15,3207.04638671875,0.008255934342741966,0.1354319304227829,42.229488372802734,0.0
2000-03-16,40181.67578125,36974.63671875,38258.3359375,952133.9375,0.0
2000-03-17,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-18,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-19,3799.114013671875,592.0757446289062,198.1737823486328,52163.15625,0.0
2000-03-20,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-21,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-22,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-23,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-24,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-25,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-26,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-27,3207.8603515625,0.8221805691719055,23.63968276977539,7369.298828125,0.0
2000-03-28,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-29,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-30,3207.038330078125,0.0,0.0,0.0,0.0
2000-03-31,3207.038330078125,0.0,0.0,0.0,0.0
2000-04-01,21627.33984375,0.0,0.0,0.0,0.0
2000-04-02,21627.33984375,0.0,0.0,0.0,0.0
2000-04-03,21627.33984375,0.0,0.0,0.0,0.0
2000-04-04,21627.33984375,0.0,0.0,0.0,0.0
2000-04-05,21627.33984375,0.0,0.0,0.0,0.0
2000-04-06,21627.33984375,0.0,0.0,0.0,0.0
2000-04-07,21627.33984375,0.0,0.0,0.0,0.0
2000-04-08,21627.33984375,0.0,0.0,0.0,0.0
2000-04-09,21627.33984375,0.0,0.0,0.0,0.0
2000-04-10,21627.33984375,0.0,0.0,0.0,0.0
2000-04-11,21627.33984375,0.0,0.0,0.0,0.0
2000-04-12,21627.33984375,0.0,0.0,0.0,0.0
2000-04-13,21627.33984375,0.0,0.0,0.0,0.0
2000-04-14,21627.33984375,0.0,0.0,0.0,0.0
2000-04-15,21627.33984375,0.0,0.0,0.0,0.0
2000-04-16,21627.33984375,0.0,0.0,0.0,0.0
2000-04-17,21627.33984375,0.0,0.0,0.0,0.0
2000-04-18,21627.33984375,0.0,0.0,0.0,0.0
2000-04-19,21627.33984375,0.0,0.0,0.0,0.0
2000-04-20,24221.88671875,2594.546875,1058.820556640625,43713.3828125,0.0
2000-04-21,21647.091796875,19.75310707092285,3.1091833114624023,143.63052368164062,0.0
2000-04-22,21627.33984375,0.0,0.0,0.0,0.0
2000-04-23,21627.33984375,0.0,0.0,0.0,0.0
2000-04-24,21627.33984375,0.0,0.0,0.0,0.0
2000-04-25,21627.33984375,0.0,0.0,0.0,0.0
2000-04-26,21627.33984375,0.0,0.0,0.0,0.0
2000-04-27,21664.810546875,37.470619201660156,4.874090671539307,224.97731018066406,0.0
2000-04-28,21627.33984375,0.0,0.0,0.0,0.0
2000-04-29,21627.33984375,0.0,0.0,0.0,0.0
2000-04-30,21627.33984375,0.0,0.0,0.0,0.0
2000-05-01,18221.69921875,0.0,0.0,0.0,0.0
2000-05-02,18221.69921875,0.0,0.0,0.0,0.0
2000-05-03,18221.69921875,0.0,0.0,0.0,0.0
2000-05-04,18221.69921875,0.0,0.0,0.0,0.0
2000-05-05,18221.69921875,0.0,0.0,0.0,0.0
2000-05-06,18221.69921875,0.0,0.0,0.0,0.0
2000-05-07,18221.69921875,0.0,0.0,0.0,0.0
2000-05-08,18221.69921875,0.0,0.0,0.0,0.0
2000-05-09,34927.14453125,16705.4453125,15020.2890625,430046.28125,0.00795068684965372
2000-05-10,24614.685546875,6392.98583984375,2771.472412109375,112594.265625,0.005041130352765322
2000-05-11,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-12,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-13,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-14,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-15,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-16,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-17,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-18,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-19,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-20,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-21,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-22,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-23,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-24,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-25,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-26,18221.69921875,0.0,0.0,0.0,0.005041130352765322
2000-05-27,96066.8359375,77845.1328125,96163.78125,1001009.1875,0.01091238483786583
2000-05-28,18221.69921875,0.0,0.0,0.0,0.01091238483786583
2000-05-29,18221.69921875,0.0,0.0,0.0,0.01091238483786583
2000-05-30,18221.69921875,0.0,0.0,0.0,0.01091238483786583
2000-05-31,18221.69921875,0.0,0.0,0.0,0.01091238483786583
2000-06-01,16969.05078125,0.0,0.0,0.0,0.01091238483786583
2000-06-02,16969.05078125,0.0,0.0,0.0,0.01091238483786583
2000-06-03,16969.05078125,0.0,0.0,0.0,0.01091238483786583
2000-06-04,17202.669921875,233.6197967529297,43.00084686279297,2499.6611328125,0.01091238483786583
2000-06-05,38449.5859375,21480.537109375,12990.078125,337847.0,0.013602236285805702
2000-06-06,16969.05078125,0.0,0.0,0.0,0.013602236285805702
2000-06-07,16969.05078125,0.0,0.0,0.0,0.013602236285805702
2000-06-08,16969.05078125,0.0,0.0,0.0,0.013602236285805702
2000-06-09,16969.05078125,0.0,0.0,0.0,0.013602236285805702
2000-06-10,16969.05078125,0.0,0.0,0.0,0.013602236285805702
2000-06-11,18384.16015625,1415.1097412109375,1060.317626953125,57675.609375,0.0049898661673069
2000-06-12,20085.32421875,3116.2734375,957.363037109375,47664.8046875,0.2685510814189911
2000-06-13,16969.05078125,0.0,0.0,0.0,0.2685510814189911
2000-06-14,127388.2265625,110419.1796875,93127.09375,731049.4375,0.008330075070261955
2000-06-15,40551.53515625,23582.484375,20642.244140625,509037.3125,0.007300139870494604
2000-06-16,16969.05078125,0.0006876252009533346,0.0040223319083452225,0.23703928291797638,0.007300139870494604
2000-06-17,17232.3203125,263.26861572265625,54.13736343383789,3141.617919921875,0.007300139870494604
2000-06-18,16969.05078125,0.0,0.0,0.0,0.007300139870494604
2000-06-19,16969.05078125,0.0,0.0,0.0,0.007300139870494604
2000-06-20,16969.05078125,0.0,0.0,0.0,0.007300139870494604
2000-06-21,23236.22265625,6267.171875,3007.154296875,129416.65625,0.005469698924571276
2000-06-22,16969.05078125,0.0,0.0,0.0,0.005469698924571276
2000-06-23,16969.796875,0.7463321685791016,10.767781257629395,634.5262451171875,0.005469698924571276
2000-06-24,17492.451171875,523.3995361328125,131.7064208984375,7529.32958984375,0.005469698924571276
2000-06-25,100445.390625,83476.34375,70828.453125,705143.875,0.008548498153686523
2000-06-26,289817.4375,272848.375,432232.75,1491396.75,0.01075973641127348
2000-06-27,16969.05078125,0.0,0.0,0.0,0.01075973641127348
2000-06-28,16969.05078125,0.0,0.0,0.0,0.01075973641127348
2000-06-29,16969.05078125,0.0,0.0,0.0,0.01075973641127348
2000-06-30,16969.05078125,0.0,0.0,0.0,0.01075973641127348
2000-07-01,3500.6279296875,0.0,0.0,0.0,0.01075973641127348
2000-07-02,3500.6279296875,0.0,0.0,0.0,0.01075973641127348
2000-07-03,5151.92822265625,1651.3001708984375,1576.7606201171875,306052.53125,0.00637569185346365
2000-07-04,3500.6279296875,0.0,0.0,0.0,0.00637569185346365
2000-07-05,3513.12255859375,12.494690895080566,46.098636627197266,13121.841796875,0.0033348954748362303
2000-07-06,3500.6279296875,0.0,0.0,0.0,0.0033348954748362303
2000-07-07,3500.6279296875,0.0,0.0,0.0,0.0033348954748362303
2000-07-08,3500.6279296875,0.0,0.0,0.0,0.0033348954748362303
2000-07-09,3500.6279296875,0.0,0.0,0.0,0.0033348954748362303
2000-07-10,3500.6279296875,0.0,0.0,0.0,0.0033348954748362303
2000-07-11,3501.01953125,0.39180123805999756,5.014471054077148,1432.2886962890625,0.0033348954748362303
2000-07-12,3500.6279296875,0.0,0.0,0.0,0.0033348954748362303
2000-07-13,3500.6279296875,0.0,0.0,0.0,0.0033348954748362303
2000-07-14,3500.6279296875,0.0,0.0,0.0,0.0033348954748362303
2000-07-15,3500.6279296875,0.0,0.0,0.0,0.0033348954748362303
2000-07-16,3500.6279296875,0.0,0.0,0.0,0.0033348954748362303
2000-07-17,3500.6279296875,0.0,0.0,0.0,0.0033348954748362303
2000-07-18,3500.6279296875,0.0,0.0,0.0,0.0033348954748362303
2000-07-19,64807.51171875,61306.8828125,54220.90234375,836645.375,0.00783687923103571
2000-07-20,3500.6279296875,0.0,0.0,0.0,0.00783687923103571
2000-07-21,3500.6279296875,0.0,0.0,0.0,0.00783687923103571
2000-07-22,3500.6279296875,0.0,0.0,0.0,0.00783687923103571
2000-07-23,3500.6279296875,0.0,0.0,0.0,0.00783687923103571
2000-07-24,3500.6279296875,0.0,0.0,0.0,0.00783687923103571
2000-07-25,3500.6279296875,0.0,0.0,0.0,0.00783687923103571
2000-07-26,3500.6279296875,0.0,0.0,0.0,0.00783687923103571
2000-07-27,3500.6279296875,0.0,0.0,0.0,0.00783687923103571
2000-07-28,3500.6279296875,0.0,0.0,0.0,0.00783687923103571
2000-07-29,3544.9052734375,44.277462005615234,397.6375427246094,112171.5546875,0.37296825647354126
2000-07-30,3500.6279296875,0.0,0.0,0.0,0.37296825647354126
2000-07-31,3500.6279296875,0.0,0.0,0.0,0.37296825647354126
2000-08-01,0.0,0.0,0.0,0.0,0.37296825647354126
2000-08-02,0.0,0.0,0.0,0.0,0.37296825647354126
2000-08-03,244.29734802246094,244.29734802246094,87.17697143554688,356847.8125,0.37296825647354126
2000-08-04,0.0,0.0,0.0,0.0,0.37296825647354126
2000-08-05,0.0,0.0,0.0,0.0,0.37296825647354126
2000-08-06,0.0,0.0,0.0,0.0,0.37296825647354126
2000-08-07,0.0,0.0,0.0,0.0,0.37296825647354126
2000-08-08,70217.953125,70217.953125,53946.58984375,768273.4375,0.006545495241880417
2000-08-09,5480.177734375,5480.177734375,4452.017578125,812385.625,0.005857204552739859
2000-08-10,0.0,0.0,0.0,0.0,0.005857204552739859
2000-08-11,0.0,0.0,0.0,0.0,0.005857204552739859
2000-08-12,0.0,0.0,0.0,0.0,0.005857204552739859
2000-08-13,0.0,0.0,0.0,0.0,0.005857204552739859
2000-08-14,0.0,0.0,0.0,0.0,0.005857204552739859
2000-08-15,0.0,0.0,0.0,0.0,0.005857204552739859
2000-08-16,0.0,0.0,0.0,0.0,0.005857204552739859
2000-08-17,0.0,0.0,0.0,0.0,0.005857204552739859
2000-08-18,0.14834240078926086,0.14834240078926086,1.1424572467803955,7701488.0,0.005857204552739859
2000-08-19,0.0,0.0,0.0,0.0,0.005857204552739859
2000-08-20,207.2035369873047,207.2035369873047,77.3260269165039,373188.75,0.010521703399717808
2000-08-21,0.0,0.0,0.0,0.0,0.010521703399717808
2000-08-22,0.0,0.0,0.0,0.0,0.010521703399717808
2000-08-23,86648.59375,86648.59375,75978.546875,876858.375,0.007427237927913666
2000-08-24,0.6338225603103638,0.6338225603103638,6.098118305206299,9621176.0,0.08438686281442642
2000-08-25,0.0,0.0,0.0,0.0,0.08438686281442642
2000-08-26,0.0,0.0,0.0,0.0,0.08438686281442642
2000-08-27,0.0,0.0,0.0,0.0,0.08438686281442642
2000-08-28,0.0,0.0,0.0,0.0,0.08438686281442642
2000-08-29,0.0,0.0,0.0,0.0,0.08438686281442642
2000-08-30,0.0,0.0,0.0,0.0,0.08438686281442642
2000-08-31,0.0,0.0,0.0,0.0,0.08438686281442642
2000-09-01,0.0,0.0,0.0,0.0,0.08438686281442642
2000-09-02,0.0,0.0,0.0,0.0,0.08438686281442642
2000-09-03,0.0,0.0,0.0,0.0,0.08438686281442642
2000-09-04,0.0,0.0,0.0,0.0,0.08438686281442642
2000-09-05,0.0,0.0,0.0,0.0,0.08438686281442642
2000-09-06,0.0,0.0,0.0,0.0,0.08438686281442642
2000-09-07,0.0,0.0,0.0,0.0,0.08438686281442642
2000-09-08,0.0,0.0,0.0,0.0,0.08438686281442642
2000-09-09,0.0,0.0,0.0,0.0,0.08438686281442642
2000-09-10,0.0,0.0,0.0,0.0,0.08438686281442642
2000-09-11,0.0,0.0,0.0,0.0,0.08438686281442642
2000-09-12,12255.462890625,12255.462890625,16078.65234375,1311958.0,0.009832930751144886
2000-09-13,0.0,0.0,0.0,0.0,0.009832930751144886
2000-09-14,0.0,0.0,0.0,0.0,0.009832930751144886
2000-09-15,0.0,0.0,0.0,0.0,0.009832930751144886
2000-09-16,0.0,0.0,0.0,0.0,0.009832930751144886
2000-09-17,0.0,0.0,0.0,0.0,0.009832930751144886
2000-09-18,0.0,0.0,0.0,0.0,0.009832930751144886
2000-09-19,0.0,0.0,0.0,0.0,0.009832930751144886
2000-09-20,0.0,0.0,0.0,0.0,0.009832930751144886
2000-09-21,68093.8203125,68093.8203125,94054.3203125,1381246.0,0.009735253639519215
2000-09-22,0.0,0.0,0.0,0.0,0.009735253639519215
2000-09-23,24.247119903564453,24.247119903564453,10.816191673278809,446081.5,0.009735253639519215
2000-09-24,34628.08203125,34628.08203125,47536.6484375,1372777.375,0.009177141822874546
2000-09-25,25545.17578125,25545.17578125,37619.41796875,1472662.375,0.008975876495242119
2000-09-26,0.0,0.0,0.0,0.0,0.008975876495242119
2000-09-27,0.0,0.0,0.0,0.0,0.008975876495242119
2000-09-28,0.0,0.0,0.0,0.0,0.008975876495242119
2000-09-29,0.0,0.0,0.0,0.0,0.008975876495242119
2000-09-30,0.0,0.0,0.0,0.0,0.008975876495242119
2000-10-01,0.0,0.0,0.0,0.0,0.008975876495242119
2000-10-02,0.0,0.0,0.0,0.0,0.008975876495242119
2000-10-03,0.0,0.0,0.0,0.0,0.008975876495242119
2000-10-04,9677.833984375,9677.833984375,5624.396484375,581162.75,0.008975876495242119
2000-10-05,120190.4921875,120190.4921875,183659.125,1528067.0,0.007397511973977089
2000-10-06,15105.39453125,15105.39453125,12781.947265625,846184.25,0.006766283418983221
2000-10-07,0.0,0.0,0.0,0.0,0.006766283418983221
2000-10-08,0.0,0.0,0.0,0.0,0.006766283418983221
2000-10-09,0.0,0.0,0.0,0.0,0.006766283418983221
2000-10-10,0.0,0.0,0.0,0.0,0.006766283418983221
2000-10-11,0.0,0.0,0.0,0.0,0.006766283418983221
2000-10-12,0.0,0.0,0.0,0.0,0.006766283418983221
2000-10-13,0.0,0.0,0.0,0.0,0.006766283418983221
2000-10-14,0.0,0.0,0.0,0.0,0.006766283418983221
2000-10-15,32077.693359375,32077.693359375,43685.59765625,1361868.375,0.006485524587333202
2000-10-16,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-17,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-18,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-19,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-20,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-21,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-22,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-23,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-24,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-25,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-26,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-27,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-28,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-29,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-30,0.0,0.0,0.0,0.0,0.006485524587333202
2000-10-31,0.0,0.0,0.0,0.0,0.006485524587333202
2000-11-01,0.0,0.0,0.0,0.0,0.006485524587333202
2000-11-02,0.0,0.0,0.0,0.0,0.006485524587333202
2000-11-03,0.0,0.0,0.0,0.0,0.006485524587333202
2000-11-04,0.0,0.0,0.0,0.0,0.006485524587333202
2000-11-05,0.0,0.0,0.0,0.0,0.006485524587333202
2000-11-06,219.10147094726562,219.10147094726562,75.10363006591797,342780.125,0.01501005981117487
2000-11-07,45961.921875,45961.921875,57268.83984375,1246006.25,0.006243498530238867
2000-11-08,0.0,0.0,0.0,0.0,0.006243498530238867
2000-11-09,20595.98828125,20595.98828125,33878.9453125,1644929.375,0.005906262900680304
2000-11-10,0.0,0.0,0.0,0.0,0.005906262900680304
2000-11-11,0.0,0.0,0.0,0.0,0.005906262900680304
2000-11-12,13284.9921875,13284.9921875,8416.3076171875,633519.9375,0.0038260649889707565
2000-11-13,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-14,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-15,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-16,395.0946044921875,395.0946044921875,124.86965942382812,316050.03125,0.0038260649889707565
2000-11-17,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-18,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-19,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-20,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-21,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-22,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-23,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-24,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-25,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-26,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-27,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-28,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-29,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-11-30,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-01,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-02,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-03,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-04,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-05,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-06,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-07,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-08,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-09,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-10,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-11,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-12,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-13,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-14,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-15,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-16,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-17,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-18,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-19,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-20,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-21,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-22,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-23,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-24,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-25,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-26,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-27,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-28,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-29,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-30,0.0,0.0,0.0,0.0,0.0038260649889707565
2000-12-31,0.0,0.0,0.0,0.0,0.0038260649889707565
2001-01-01,0.0,0.0,0.0,0.0,0.0038260649889707565
2001-01-02,0.0,0.0,0.0,0.0,0.0038260649889707565
2001-01-03,0.0,0.0,0.0,0.0,0.0038260649889707565
2001-01-04,0.0,0.0,0.0,0.0,0.0038260649889707565
2001-01-05,0.0,0.0,0.0,0.0,0.0038260649889707565
2001-01-06,0.0,0.0,0.0,0.0,0.0038260649889707565
2001-01-07,0.0,0.0,0.0,0.0,0.0038260649889707565
2001-01-08,0.0,0.0,0.0,0.0,0.0038260649889707565
2001-01-09,0.0,0.0,0.0,0.0,0.0038260649889707565
2001-01-10,0.0,0.0,0.0,0.0,0.0038260649889707565
2001-01-11,0.0,0.0,0.0,0.0,0.0038260649889707565
2001-01-12,0.0,0.0,0.0,0.0,0.0038260649889707565
2001-01-13,0.0,0.0,0.0,0.0,0.0038260649889707565
2001-01-14,56387.27734375,56387.27734375,56757.25390625,1006561.375,0.00551631161943078
2001-01-15,0.0,0.0,0.0,0.0,0.00551631161943078
2001-01-16,0.0,0.0,0.0,0.0,0.00551631161943078
2001-01-17,0.0,0.0,0.0,0.0,0.00551631161943078
2001-01-18,0.0,0.0,0.0,0.0,0.00551631161943078
2001-01-19,0.0,0.0,0.0,0.0,0.00551631161943078
2001-01-20,0.0,0.0,0.0,0.0,0.00551631161943078
2001-01-21,0.0,0.0,0.0,0.0,0.00551631161943078
2001-01-22,0.0,0.0,0.0,0.0,0.00551631161943078
2001-01-23,0.0,0.0,0.0,0.0,0.00551631161943078
2001-01-24,0.0,0.0,0.0,0.0,0.00551631161943078
2001-01-25,0.0,0.0,0.0,0.0,0.00551631161943078
2001-01-26,0.0,0.0,0.0,0.0,0.00551631161943078
2001-01-27,0.0,0.0,0.0,0.0,0.00551631161943078
2001-01-28,0.0,0.0,0.0,0.0,0.00551631161943078
2001-01-29,362295.09375,362295.09375,517275.78125,1427774.75,0.006620816886425018
2001-01-30,285777.3125,285777.3125,483497.9375,1691869.625,0.006270603742450476
2001-01-31,0.0,0.0,0.0,0.0,0.006270603742450476
2001-02-01,0.0,0.0,0.0,0.0,0.006270603742450476
2001-02-02,0.0,0.0,0.0,0.0,0.006270603742450476
2001-02-03,0.0,0.0,0.0,0.0,0.006270603742450476
2001-02-04,0.0,0.0,0.0,0.0,0.006270603742450476
2001-02-05,0.0,0.0,0.0,0.0,0.006270603742450476
2001-02-06,0.0,0.0,0.0,0.0,0.006270603742450476
2001-02-07,0.0,0.0,0.0,0.0,0.006270603742450476
2001-02-08,0.0,0.0,0.0,0.0,0.006270603742450476
2001-02-09,484985.96875,484985.96875,756547.5,1559936.875,0.005955518689006567
2001-02-10,0.0,0.0,0.0,0.0,0.005955518689006567
2001-02-11,0.0,0.0,0.0,0.0,0.005955518689006567
2001-02-12,0.0,0.0,0.0,0.0,0.005955518689006567
2001-02-13,0.0,0.0,0.0,0.0,0.005955518689006567
2001-02-14,0.929476261138916,0.929476261138916,27.13499641418457,29193856.0,0.006413630675524473
2001-02-15,0.0,0.0,0.0,0.0,0.006413630675524473
2001-02-16,0.0,0.0,0.0,0.0,0.006413630675524473
2001-02-17,0.0,0.0,0.0,0.0,0.006413630675524473
2001-02-18,0.0,0.0,0.0,0.0,0.006413630675524473
