,TotalFlow(m3),TotalRunoff(m3),TotalMass(kg),TotalConc(ug/L),BenthicConc(ug/L)
2000-02-08,24831.298828125,0.0,0.0,0.0,0.0
2000-02-09,24831.298828125,0.0,0.0,0.0,0.0
2000-02-10,24831.298828125,0.0,0.0,0.0,0.0
2000-02-11,24831.298828125,0.0,0.0,0.0,0.0
2000-02-12,24831.298828125,0.0,0.0,0.0,0.0
2000-02-13,24831.298828125,0.0,0.0,0.0,0.0
2000-02-14,24831.298828125,0.0,0.0,0.0,0.0
2000-02-15,24831.298828125,0.0,0.0,0.0,0.0
2000-02-16,24831.298828125,0.0,0.0,0.0,0.0
2000-02-17,24831.298828125,0.0,0.0,0.0,0.0
2000-02-18,30372.919921875,5541.6201171875,12213.650390625,402123.03125,0.0
2000-02-19,24831.298828125,0.0,0.0,0.0,0.0
2000-02-20,24831.298828125,0.0,0.0,0.0,0.0
2000-02-21,24831.298828125,0.0,0.0,0.0,0.0
2000-02-22,24831.298828125,0.0,0.0,0.0,0.0
2000-02-23,24831.298828125,0.0,0.0,0.0,0.0
2000-02-24,24840.958984375,9.660435676574707,7.625566482543945,306.97552490234375,0.0
2000-02-25,24831.298828125,0.0,0.0,0.0,0.0
2000-02-26,29601.435546875,4770.1357421875,10343.177734375,349414.75,0.0
2000-02-27,24831.298828125,0.0,0.0,0.0,0.0
2000-02-28,24831.298828125,0.0,0.0,0.0,0.0
2000-02-29,24831.298828125,0.0,0.0,0.0,0.0
2000-03-01,59296.3046875,0.03369363397359848,0.013387911953032017,0.22577986121177673,0.0
2000-03-02,59296.26953125,0.0,0.0,0.0,0.0
2000-03-03,59296.26953125,0.0,0.0,0.0,0.0
2000-03-04,59296.26953125,0.0,0.0,0.0,0.0
2000-03-05,59296.26953125,0.0,0.0,0.0,0.0
2000-03-06,59296.26953125,0.0,0.0,0.0,0.0
2000-03-07,59296.26953125,0.0,0.0,0.0,0.0
2000-03-08,59296.26953125,0.0,0.0,0.0,0.0
2000-03-09,59296.26953125,0.0,0.0,0.0,0.0
2000-03-10,59296.26953125,0.0,0.0,0.0,0.0
2000-03-11,59296.26953125,0.0,0.0,0.0,0.0
2000-03-12,59296.26953125,0.0,0.0,0.0,0.0
2000-03-13,59296.26953125,0.0,0.0,0.0,0.0
2000-03-14,59296.26953125,0.0,0.0,0.0,0.0
2000-03-15,59296.26953125,0.0,0.0,0.0,0.0
2000-03-16,60340.6171875,1044.346435546875,1878.009033203125,31123.462890625,0.0
2000-03-17,59296.26953125,0.0,0.0,0.0,0.0
2000-03-18,59296.26953125,0.0,0.0,0.0,0.0
2000-03-19,59298.50390625,2.2339556217193604,1.4734219312667847,24.8475399017334,0.0
2000-03-20,59296.26953125,0.0,0.0,0.0,0.0
2000-03-21,59296.26953125,0.0,0.0,0.0,0.0
2000-03-22,59296.26953125,0.0,0.0,0.0,0.0
2000-03-23,59296.26953125,0.0,0.0,0.0,0.0
2000-03-24,59296.26953125,0.0,0.0,0.0,0.0
2000-03-25,59296.26953125,0.0,0.0,0.0,0.0
2000-03-26,59296.26953125,0.0,0.0,0.0,0.0
2000-03-27,59297.63671875,1.3655991554260254,0.8483238220214844,14.306199073791504,0.0
2000-03-28,59296.26953125,0.0,0.0,0.0,0.0
2000-03-29,59296.26953125,0.0,0.0,0.0,0.0
2000-03-30,59296.26953125,0.0,0.0,0.0,0.0
2000-03-31,59296.26953125,0.0,0.0,0.0,0.0
2000-04-01,92075.546875,0.0,0.0,0.0,0.0
2000-04-02,92075.546875,0.0,0.0,0.0,0.0
2000-04-03,92075.546875,0.0,0.0,0.0,0.0
2000-04-04,92075.546875,0.0,0.0,0.0,0.0
2000-04-05,92075.546875,0.0,0.0,0.0,0.0
2000-04-06,92075.546875,0.0,0.0,0.0,0.0
2000-04-07,92075.546875,0.0,0.0,0.0,0.0
2000-04-08,92075.546875,0.0,0.0,0.0,0.0
2000-04-09,92075.546875,0.0,0.0,0.0,0.0
2000-04-10,92075.546875,0.0,0.0,0.0,0.0
2000-04-11,92075.546875,0.0,0.0,0.0,0.0
2000-04-12,92075.546875,0.0,0.0,0.0,0.0
2000-04-13,92075.546875,0.0,0.0,0.0,0.0
2000-04-14,92075.546875,0.0,0.0,0.0,0.0
2000-04-15,92075.546875,0.0,0.0,0.0,0.0
2000-04-16,92075.546875,0.0,0.0,0.0,0.0
2000-04-17,92080.140625,4.594009876251221,3.3092098236083984,35.9383659362793,0.009423721581697464
2000-04-18,92075.546875,0.0,0.0,0.0,0.009423721581697464
2000-04-19,92075.546875,0.0,0.0,0.0,0.009423721581697464
2000-04-20,92075.703125,0.15271717309951782,0.055656418204307556,0.6044636964797974,0.009423721581697464
2000-04-21,92075.546875,0.0,0.0,0.0,0.009423721581697464
2000-04-22,92075.546875,0.0,0.0,0.0,0.009423721581697464
2000-04-23,92075.546875,0.0,0.0,0.0,0.009423721581697464
2000-04-24,92075.546875,0.0,0.0,0.0,0.009423721581697464
2000-04-25,92075.546875,0.0,0.0,0.0,0.009423721581697464
2000-04-26,92075.546875,0.0,0.0,0.0,0.009423721581697464
2000-04-27,92075.546875,0.0,0.0,0.0,0.009423721581697464
2000-04-28,92075.546875,0.0,0.0,0.0,0.009423721581697464
2000-04-29,92075.546875,0.0,0.0,0.0,0.009423721581697464
2000-04-30,92075.546875,0.0,0.0,0.0,0.009423721581697464
2000-05-01,88479.078125,0.0,0.0,0.0,0.009423721581697464
2000-05-02,88479.078125,0.0,0.0,0.0,0.009423721581697464
2000-05-03,88479.078125,0.0,0.0,0.0,0.009423721581697464
2000-05-04,88479.078125,0.0,0.0,0.0,0.009423721581697464
2000-05-05,88479.078125,0.0,0.0,0.0,0.009423721581697464
2000-05-06,88479.078125,0.0,0.0,0.0,0.009423721581697464
2000-05-07,88482.609375,3.528280258178711,1.8852672576904297,21.306642532348633,0.0036523621529340744
2000-05-08,88479.078125,0.0,0.0,0.0,0.0036523621529340744
2000-05-09,89235.0625,755.9843139648438,1129.79638671875,12660.90234375,0.007366599515080452
2000-05-10,88535.6171875,56.53766632080078,46.68429946899414,527.2940063476562,0.0050033689476549625
2000-05-11,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-12,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-13,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-14,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-15,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-16,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-17,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-18,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-19,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-20,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-21,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-22,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-23,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-24,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-25,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-26,88479.078125,0.0,0.0,0.0,0.0050033689476549625
2000-05-27,95914.6640625,7435.5849609375,16130.1650390625,168172.046875,0.011177945882081985
2000-05-28,88479.078125,0.0,0.0,0.0,0.011177945882081985
2000-05-29,88479.078125,0.0,0.0,0.0,0.011177945882081985
2000-05-30,88479.078125,0.0,0.0,0.0,0.011177945882081985
2000-05-31,88479.078125,0.0,0.0,0.0,0.011177945882081985
2000-06-01,76346.484375,0.0,0.0,0.0,0.011177945882081985
2000-06-02,76346.484375,0.0,0.0,0.0,0.011177945882081985
2000-06-03,76346.484375,0.0,0.0,0.0,0.011177945882081985
2000-06-04,76346.484375,0.0,0.0,0.0,0.011177945882081985
2000-06-05,76354.2421875,7.757230758666992,7.792890548706055,102.06230926513672,0.005315403454005718
2000-06-06,76346.484375,0.0,0.0,0.0,0.005315403454005718
2000-06-07,76346.484375,0.0,0.0,0.0,0.005315403454005718
2000-06-08,76346.484375,0.0,0.0,0.0,0.005315403454005718
2000-06-09,76346.484375,0.0,0.0,0.0,0.005315403454005718
2000-06-10,76346.484375,0.0,0.0,0.0,0.005315403454005718
2000-06-11,76346.484375,0.0,0.0,0.0,0.005315403454005718
2000-06-12,77073.265625,726.77587890625,978.8882446289062,12700.75,0.009030438028275967
2000-06-13,76346.484375,0.0,0.0,0.0,0.009030438028275967
2000-06-14,79587.0703125,3240.586181640625,6210.96435546875,78039.8671875,0.013072778470814228
2000-06-15,76478.796875,132.31033325195312,141.23419189453125,1846.71044921875,0.008213946595788002
2000-06-16,76346.484375,0.0,0.0,0.0,0.008213946595788002
2000-06-17,76346.546875,0.0579150915145874,0.19675645232200623,2.5771493911743164,0.008213946595788002
2000-06-18,76346.484375,0.0,0.0,0.0,0.008213946595788002
2000-06-19,76346.484375,0.0,0.0,0.0,0.008213946595788002
2000-06-20,76346.484375,0.0,0.0,0.0,0.008213946595788002
2000-06-21,79648.671875,3302.1845703125,6387.35888671875,80194.1640625,0.015019443817436695
2000-06-22,76346.484375,0.0,0.0,0.0,0.015019443817436695
2000-06-23,76346.484375,0.0,0.0,0.0,0.015019443817436695
2000-06-24,76346.484375,0.0005893929628655314,0.0011430365266278386,0.014971697703003883,0.015019443817436695
2000-06-25,76381.4296875,34.942710876464844,42.14500045776367,551.770263671875,0.008994224481284618
2000-06-26,77623.78125,1277.29345703125,2060.863037109375,26549.376953125,0.014278346672654152
2000-06-27,76346.484375,0.0,0.0,0.0,0.014278346672654152
2000-06-28,76346.484375,0.0,0.0,0.0,0.014278346672654152
2000-06-29,76346.484375,0.0,0.0,0.0,0.014278346672654152
2000-06-30,76346.484375,0.0,0.0,0.0,0.014278346672654152
2000-07-01,50293.31640625,267.1376647949219,327.63555908203125,6514.4951171875,0.011074623093008995
2000-07-02,50026.1796875,0.0,0.0,0.0,0.011074623093008995
2000-07-03,50423.35546875,397.1755065917969,498.33770751953125,9883.0732421875,0.011633824557065964
2000-07-04,50026.1796875,0.0,0.0,0.0,0.011633824557065964
2000-07-05,50026.1796875,0.0,0.0,0.0,0.011633824557065964
2000-07-06,50026.1796875,0.0,0.0,0.0,0.011633824557065964
2000-07-07,50026.1796875,0.0,0.0,0.0,0.011633824557065964
2000-07-08,50026.1796875,0.0,0.0,0.0,0.011633824557065964
2000-07-09,50026.1796875,0.0,0.0,0.0,0.011633824557065964
2000-07-10,50026.1796875,0.0,0.0,0.0,0.011633824557065964
2000-07-11,50026.1796875,0.0,0.0,0.0,0.011633824557065964
2000-07-12,50026.1796875,0.0,0.0,0.0,0.011633824557065964
2000-07-13,50026.1796875,0.0,0.0,0.0,0.011633824557065964
2000-07-14,50026.1796875,0.0,0.0,0.0,0.011633824557065964
2000-07-15,50026.1796875,0.0,0.0,0.0,0.011633824557065964
2000-07-16,50026.1796875,0.0,0.0,0.0,0.011633824557065964
2000-07-17,50984.21484375,958.0347900390625,1479.1324462890625,29011.576171875,0.014855110086500645
2000-07-18,50026.1796875,0.0,0.0,0.0,0.014855110086500645
2000-07-19,50026.1796875,0.0,0.0,0.0,0.014855110086500645
2000-07-20,50026.1796875,0.0,0.0,0.0,0.014855110086500645
2000-07-21,50026.1796875,0.0,0.0,0.0,0.014855110086500645
2000-07-22,50026.1796875,0.0,0.0,0.0,0.014855110086500645
2000-07-23,50026.1796875,0.0,0.0,0.0,0.014855110086500645
2000-07-24,50026.1796875,0.0,0.0,0.0,0.014855110086500645
2000-07-25,50026.1796875,0.0,0.0,0.0,0.014855110086500645
2000-07-26,50026.1796875,0.0,0.0,0.0,0.014855110086500645
2000-07-27,50026.1796875,0.0,0.0,0.0,0.014855110086500645
2000-07-28,50026.1796875,0.0,0.0,0.0,0.014855110086500645
2000-07-29,50042.91015625,16.731632232666016,30.583383560180664,611.1431884765625,0.011838601902127266
2000-07-30,50026.1796875,0.0,0.0,0.0,0.011838601902127266
2000-07-31,50026.1796875,0.0,0.0,0.0,0.011838601902127266
2000-08-01,32298.26171875,0.0,0.0,0.0,0.011838601902127266
2000-08-02,32298.26171875,0.0,0.0,0.0,0.011838601902127266
2000-08-03,32298.26171875,0.0,0.0,0.0,0.011838601902127266
2000-08-04,32298.26171875,0.0,0.0,0.0,0.011838601902127266
2000-08-05,32298.26171875,0.0,0.0,0.0,0.011838601902127266
2000-08-06,32298.26171875,0.0,0.0,0.0,0.011838601902127266
2000-08-07,32298.26171875,0.0,0.0,0.0,0.011838601902127266
2000-08-08,34213.328125,1915.06591796875,3486.50732421875,101904.9453125,0.018012261018157005
2000-08-09,32298.396484375,0.13593417406082153,0.5145028233528137,15.929670333862305,0.018012261018157005
2000-08-10,32298.26171875,0.0,0.0,0.0,0.018012261018157005
2000-08-11,32298.26171875,0.0,0.0,0.0,0.018012261018157005
2000-08-12,32298.26171875,0.0,0.0,0.0,0.018012261018157005
2000-08-13,32298.26171875,0.0,0.0,0.0,0.018012261018157005
2000-08-14,32298.26171875,0.0,0.0,0.0,0.018012261018157005
2000-08-15,32298.26171875,0.0,0.0,0.0,0.018012261018157005
2000-08-16,32298.26171875,0.0,0.0,0.0,0.018012261018157005
2000-08-17,32298.26171875,0.0,0.0,0.0,0.018012261018157005
2000-08-18,32298.26171875,0.0,0.0,0.0,0.018012261018157005
2000-08-19,32298.26171875,0.0,0.0,0.0,0.018012261018157005
2000-08-20,34354.6640625,2056.40478515625,3792.893310546875,110404.0234375,0.01882331445813179
2000-08-21,32298.26171875,0.0,0.0,0.0,0.01882331445813179
2000-08-22,32298.26171875,0.0,0.0,0.0,0.01882331445813179
2000-08-23,32298.26171875,0.0,0.0,0.0,0.01882331445813179
2000-08-24,52314.87109375,20016.611328125,50863.78125,972262.375,0.023120472207665443
2000-08-25,32298.26171875,0.0,0.0,0.0,0.023120472207665443
2000-08-26,32298.26171875,0.0,0.0,0.0,0.023120472207665443
2000-08-27,32298.26171875,0.0,0.0,0.0,0.023120472207665443
2000-08-28,32298.26171875,0.0,0.0,0.0,0.023120472207665443
2000-08-29,32298.26171875,0.0,0.0,0.0,0.023120472207665443
2000-08-30,32298.26171875,0.0,0.0,0.0,0.023120472207665443
2000-08-31,32298.26171875,0.0,0.0,0.0,0.023120472207665443
2000-09-01,17449.966796875,0.0,0.0,0.0,0.023120472207665443
2000-09-02,17449.966796875,0.0,0.0,0.0,0.023120472207665443
2000-09-03,17449.966796875,0.0,0.0,0.0,0.023120472207665443
2000-09-04,17449.966796875,0.0,0.0,0.0,0.023120472207665443
2000-09-05,17449.966796875,0.0,0.0,0.0,0.023120472207665443
2000-09-06,17449.966796875,0.0,0.0,0.0,0.023120472207665443
2000-09-07,17449.966796875,0.0,0.0,0.0,0.023120472207665443
2000-09-08,17449.966796875,0.0,0.0,0.0,0.023120472207665443
2000-09-09,17449.966796875,0.0,0.0,0.0,0.023120472207665443
2000-09-10,17449.966796875,0.0,0.0,0.0,0.023120472207665443
2000-09-11,17449.966796875,0.0,0.0,0.0,0.023120472207665443
2000-09-12,18361.26953125,911.3027954101562,1863.255615234375,101477.4921875,0.019623778760433197
2000-09-13,17449.966796875,0.0,0.0,0.0,0.019623778760433197
2000-09-14,17449.966796875,0.0,0.0,0.0,0.019623778760433197
2000-09-15,17449.966796875,0.0,0.0,0.0,0.019623778760433197
2000-09-16,17449.966796875,0.0,0.0,0.0,0.019623778760433197
2000-09-17,17449.966796875,0.0,0.0,0.0,0.019623778760433197
2000-09-18,17449.966796875,0.0,0.0,0.0,0.019623778760433197
2000-09-19,17449.966796875,0.0,0.0,0.0,0.019623778760433197
2000-09-20,17449.966796875,0.0,0.0,0.0,0.019623778760433197
2000-09-21,17525.046875,75.08029174804688,126.17137145996094,7199.48828125,0.01636403240263462
2000-09-22,17449.966796875,0.0,0.0,0.0,0.01636403240263462
2000-09-23,17449.966796875,0.0,0.0,0.0,0.01636403240263462
2000-09-24,17478.61328125,28.646211624145508,44.101348876953125,2523.16064453125,0.015594962053000927
2000-09-25,18211.791015625,761.8244018554688,1541.8353271484375,84661.375,0.018978118896484375
2000-09-26,17449.966796875,0.0,0.0,0.0,0.018978118896484375
2000-09-27,17449.966796875,0.0,0.0,0.0,0.018978118896484375
2000-09-28,17449.966796875,0.0,0.0,0.0,0.018978118896484375
2000-09-29,17449.966796875,0.0,0.0,0.0,0.018978118896484375
2000-09-30,17449.966796875,0.0,0.0,0.0,0.018978118896484375
2000-10-01,25044.15234375,0.0,0.0,0.0,0.018978118896484375
2000-10-02,25044.15234375,0.0,0.0,0.0,0.018978118896484375
2000-10-03,25044.15234375,0.0,0.0,0.0,0.018978118896484375
2000-10-04,25044.15234375,0.0,0.0,0.0,0.018978118896484375
2000-10-05,27421.166015625,2377.01513671875,4775.57373046875,174156.46875,0.020960895344614983
2000-10-06,26986.271484375,1942.1195068359375,3817.613037109375,141465.015625,0.021157052367925644
2000-10-07,25044.15234375,0.0,0.0,0.0,0.021157052367925644
2000-10-08,25044.15234375,0.0,0.0,0.0,0.021157052367925644
2000-10-09,25044.15234375,0.0,0.0,0.0,0.021157052367925644
2000-10-10,25044.15234375,0.0,0.0,0.0,0.021157052367925644
2000-10-11,25044.15234375,0.0,0.0,0.0,0.021157052367925644
2000-10-12,25044.15234375,0.0,0.0,0.0,0.021157052367925644
2000-10-13,25044.15234375,0.0,0.0,0.0,0.021157052367925644
2000-10-14,25044.15234375,0.0,0.0,0.0,0.021157052367925644
2000-10-15,29611.853515625,4567.7021484375,9857.4560546875,332888.84375,0.02259272336959839
2000-10-16,25083.271484375,39.119178771972656,36.77265548706055,1466.023193359375,0.022229036316275597
2000-10-17,25154.31640625,110.1650161743164,118.07087707519531,4693.861328125,0.021541651338338852
2000-10-18,25044.15234375,0.0,0.0,0.0,0.021541651338338852
2000-10-19,25044.15234375,0.0,0.0,0.0,0.021541651338338852
2000-10-20,25044.15234375,0.0,0.0,0.0,0.021541651338338852
2000-10-21,25044.15234375,0.0,0.0,0.0,0.021541651338338852
2000-10-22,25044.15234375,0.0,0.0,0.0,0.021541651338338852
2000-10-23,25044.15234375,0.0,0.0,0.0,0.021541651338338852
2000-10-24,25044.15234375,0.0,0.0,0.0,0.021541651338338852
2000-10-25,25044.15234375,0.0,0.0,0.0,0.021541651338338852
2000-10-26,25044.15234375,0.0,0.0,0.0,0.021541651338338852
2000-10-27,25044.15234375,0.0,0.0,0.0,0.021541651338338852
2000-10-28,25044.15234375,0.0,0.0,0.0,0.021541651338338852
2000-10-29,25044.15234375,0.0,0.0,0.0,0.021541651338338852
2000-10-30,25044.15234375,0.0,0.0,0.0,0.021541651338338852
2000-10-31,25044.15234375,0.0,0.0,0.0,0.021541651338338852
2000-11-01,19923.458984375,0.0,0.0,0.0,0.021541651338338852
2000-11-02,19923.72265625,0.26322609186172485,0.133972629904747,6.724277019500732,0.02154037170112133
2000-11-03,19923.458984375,0.0,0.0,0.0,0.02154037170112133
2000-11-04,19923.458984375,0.0,0.0,0.0,0.02154037170112133
2000-11-05,19923.458984375,0.0,0.0,0.0,0.02154037170112133
2000-11-06,19966.5390625,43.07954025268555,40.992225646972656,2053.046142578125,0.021398352459073067
2000-11-07,20154.53125,231.07107543945312,269.52032470703125,13372.69140625,0.020913932472467422
2000-11-08,19923.458984375,0.0,0.0,0.0,0.020913932472467422
2000-11-09,20027.466796875,104.00811767578125,110.6708755493164,5525.95458984375,0.020747972652316093
2000-11-10,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-11,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-12,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-13,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-14,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-15,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-16,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-17,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-18,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-19,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-20,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-21,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-22,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-23,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-24,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-25,19923.458984375,0.0,0.0,0.0,0.020747972652316093
2000-11-26,19929.541015625,6.0814080238342285,4.534153938293457,227.5092010498047,0.020739959552884102
2000-11-27,19923.458984375,0.0,0.0,0.0,0.020739959552884102
2000-11-28,19923.458984375,0.0,0.0,0.0,0.020739959552884102
2000-11-29,19923.458984375,0.0,0.0,0.0,0.020739959552884102
2000-11-30,19923.458984375,0.0,0.0,0.0,0.020739959552884102
2000-12-01,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-02,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-03,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-04,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-05,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-06,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-07,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-08,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-09,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-10,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-11,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-12,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-13,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-14,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-15,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-16,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-17,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-18,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-19,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-20,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-21,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-22,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-23,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-24,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-25,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-26,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-27,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-28,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-29,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-30,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2000-12-31,12605.73828125,0.0,0.0,0.0,0.020739959552884102
2001-01-01,0.0,0.0,0.0,0.0,0.020739959552884102
2001-01-02,0.0,0.0,0.0,0.0,0.020739959552884102
2001-01-03,0.0,0.0,0.0,0.0,0.020739959552884102
2001-01-04,0.0,0.0,0.0,0.0,0.020739959552884102
2001-01-05,0.0,0.0,0.0,0.0,0.020739959552884102
2001-01-06,0.0,0.0,0.0,0.0,0.020739959552884102
2001-01-07,0.0,0.0,0.0,0.0,0.020739959552884102
2001-01-08,0.0,0.0,0.0,0.0,0.020739959552884102
2001-01-09,0.0,0.0,0.0,0.0,0.020739959552884102
2001-01-10,0.0,0.0,0.0,0.0,0.020739959552884102
2001-01-11,0.0,0.0,0.0,0.0,0.020739959552884102
2001-01-12,0.0,0.0,0.0,0.0,0.020739959552884102
2001-01-13,0.0,0.0,0.0,0.0,0.020739959552884102
2001-01-14,2239.254638671875,2239.254638671875,4474.71923828125,1998307.5,0.021115627139806747
2001-01-15,0.0,0.0,0.0,0.0,0.021115627139806747
2001-01-16,0.0,0.0,0.0,0.0,0.021115627139806747
2001-01-17,0.0,0.0,0.0,0.0,0.021115627139806747
2001-01-18,0.0,0.0,0.0,0.0,0.021115627139806747
2001-01-19,0.0,0.0,0.0,0.0,0.021115627139806747
2001-01-20,0.0,0.0,0.0,0.0,0.021115627139806747
2001-01-21,0.0,0.0,0.0,0.0,0.021115627139806747
2001-01-22,0.0,0.0,0.0,0.0,0.021115627139806747
2001-01-23,0.0,0.0,0.0,0.0,0.021115627139806747
2001-01-24,0.0,0.0,0.0,0.0,0.021115627139806747
2001-01-25,0.0,0.0,0.0,0.0,0.021115627139806747
2001-01-26,0.0,0.0,0.0,0.0,0.021115627139806747
2001-01-27,0.0,0.0,0.0,0.0,0.021115627139806747
2001-01-28,0.0,0.0,0.0,0.0,0.021115627139806747
2001-01-29,9491.6904296875,9491.6904296875,22210.1015625,2339952.25,0.022271431982517242
2001-01-30,2521.30224609375,2521.30224609375,5097.58056640625,2021804.625,0.02234417386353016
2001-01-31,0.0,0.0,0.0,0.0,0.02234417386353016
2001-02-01,24831.298828125,0.0,0.0,0.0,0.02234417386353016
2001-02-02,24831.298828125,0.0,0.0,0.0,0.02234417386353016
2001-02-03,24831.298828125,0.0,0.0,0.0,0.02234417386353016
2001-02-04,24831.298828125,0.0,0.0,0.0,0.02234417386353016
2001-02-05,24831.298828125,0.0,0.0,0.0,0.02234417386353016
2001-02-06,24831.298828125,0.0,0.0,0.0,0.02234417386353016
